"V1";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132";"V133";"V134";"V135";"V136";"V137";"V138";"V139";"V140";"V141";"V142";"V143";"V144";"V145";"V146";"V147";"V148";"V149";"V150";"V151";"V152";"V153";"V154";"V155";"V156";"V157";"V158";"V159";"V160";"V161";"V162";"V163";"V164";"V165";"V166";"V167";"V168";"V169";"V170";"V171";"V172";"V173";"V174";"V175";"V176";"V177";"V178";"V179";"V180";"V181";"V182";"V183";"V184";"V185";"V186";"V187";"V188";"V189";"V190";"V191";"V192";"V193";"V194";"V195";"V196";"V197";"V198";"V199";"V200";"V201";"V202";"V203";"V204";"V205";"V206";"V207";"V208";"V209";"V210";"V211";"V212";"V213";"V214";"V215";"V216";"V217";"V218";"V219";"V220";"V221";"V222";"V223";"V224";"V225";"V226";"V227";"V228";"V229";"V230";"V231";"V232";"V233";"V234";"V235";"V236";"V237";"V238";"V239";"V240";"V241";"V242";"V243";"V244";"V245";"V246";"V247";"V248";"V249";"V250";"V251";"V252";"V253";"V254";"V255";"V256";"V257";"V258";"V259";"V260";"V261";"V262";"V263";"V264";"V265";"V266";"V267";"V268";"V269";"V270";"V271";"V272";"V273";"V274";"V275";"V276";"V277";"V278";"V279";"V280";"V281";"V282";"V283";"V284";"V285";"V286";"V287";"V288";"V289";"V290";"V291";"V292";"V293";"V294";"V295";"V296";"V297";"V298";"V299";"V300";"V301";"V302";"V303";"V304";"V305";"V306";"V307";"V308";"V309";"V310";"V311";"V312";"V313";"V314";"V315";"V316"
12516;2002;1;23;5;2820;58;900;200;230;;2;0;1;1;1;0;0;1;90;;;;;2;90;;;90;2;7;8;5;6;3;2;4;3;6;7;3;6;4;3;7;5;2;;;2;3;3;1;3;1;3;3;3;2;1;3;2;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;2;2;3;3;4;3;4;2;1;2;3;2;2;1;3;2;2;2;2;1;1;1;2;2;1;1;2;2;2;2;3;1;2;1;1;2;3;4;3;4;2;3;2;2;4;3;2;3;4;3;2;3;4;2;2;2;3;3;4;3;2;4;2;4;3;4;2;3;2;3;2;2;3;1;4;3;2;3;5;2;4;2;3;4;4;2;2;2;1;2;2;2;1;1;3;4;1;8;2;2;3;3;1;2;2;1;3;3;4;5;2;8;4;9;2;4;4;2;4;1;4;2;4;3;4;4;2;4;1;3;1;4;2;4;4;3;5;2;3;2;5;2;3;3;1;5;1;4;2;5;3;4;4;5;3;2;4;5;1;4;2;;2;;2;2;4;2;1;2;1;2;1;2;2;2;2;2;4;1;1;6;;4;1;7;;1;1;1;39;4;7;7;1;1;1;0;0;0;2820;5;4;4;1;210;213;5;1;1;;91410;7510;7510;;;;2;1;62;6;135;8;5;1;9141;;800;200;230;;6415;0,6415;1;5;0,6415
12516;2002;1;17;5;2920;58;400;530;710;600;4;0;1;1;1;0;0;3;8;1;2;100;3;;8;4;;8;3;4;3;3;4;3;3;5;18;5;6;5;5;6;4;5;4;2;;;1;3;2;2;2;3;3;2;3;3;1;3;3;1;3;2;2;1;2;2;2;1;8;2;3;3;3;3;3;2;2;3;2;3;2;2;4;2;3;3;3;1;1;2;2;2;2;2;2;2;1;8;2;2;1;3;2;2;8;3;1;1;8;8;2;1;1;4;4;2;4;2;4;2;4;2;3;3;2;2;4;4;2;1;3;2;5;5;5;2;3;4;2;4;3;2;5;2;1;1;2;2;2;2;2;4;4;2;2;4;2;2;4;4;2;2;2;4;2;4;2;1;1;4;4;2;2;3;4;3;3;2;1;2;2;4;6;18;6;2;8;5;6;4;2;3;2;3;1;2;3;2;2;3;3;2;2;3;3;3;3;2;4;3;2;3;2;3;3;2;2;3;3;2;3;2;3;3;3;4;3;3;4;3;4;3;4;3;4;2;;2;;2;3;4;2;2;3;2;;2;;2;1;1;2;2;1;1;6;;3;3;7;;3;6;1;39;2;16;17;2;2;0;0;1;0;2920;5;3;5;4;;;7;1;3;;21411;7422;7422;;;;8;1;62;6;11;1;1;;2141;;400;650;621;900;6415;0,6415;0,9075;5;0,576349
12516;2002;3;13;3;2920;58;900;600;571;;3;0;1;1;0;0;0;2;8;3;2;43;3;;8;1;;90;8;4;5;7;3;3;5;8;2;2;3;4;3;1;4;8;7;2;;;7;3;2;2;2;8;2;1;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2;2;3;4;4;4;4;5;3;4;4;4;5;2;1;2;3;3;2;3;1;2;2;1;1;1;1;3;2;3;2;1;1;3;3;2;3;3;1;2;1;2;2;3;1;4;3;3;5;4;4;1;5;1;2;4;2;4;5;1;1;1;1;5;5;1;5;2;3;3;2;4;5;3;5;5;5;1;2;2;1;3;2;3;2;2;4;4;1;4;4;4;2;2;2;1;3;2;1;1;1;4;2;2;3;2;2;3;2;2;1;1;2;8;4;5;6;3;6;6;8;6;2;2;3;5;1;3;3;1;4;3;3;2;5;2;3;2;2;4;4;4;4;5;8;3;4;4;4;3;3;2;5;2;2;2;4;1;4;4;5;2;3;3;5;1;5;2;;2;;2;2;1;1;2;2;1;7;1;28;2;2;1;1;3;1;1;6;;2;1;3;1;3;1;2;53;3;18;15;3;2;0;0;1;0;2920;5;3;6;1;180;180;8;3;1;;13191;7480;7480;;;;8;1;48;4;11;1;1;1;1319;;800;900;540;;8179;0,8179;0,9075;5;0,734834
12516;2002;1;21;5;2880;61;572;530;;;4;0;1;1;1;0;0;3;6;3;1;8;;;6;2;;6;6;2;2;18;18;10;2;9;0;2;0;18;0;10;2;10;0;2;;;5;3;2;8;2;3;2;3;8;2;3;3;8;2;2;3;1;3;1;2;1;1;8;3;3;4;4;8;3;4;4;3;8;5;4;1;4;2;3;3;3;8;1;8;3;2;1;8;1;1;2;2;8;8;8;2;3;2;2;4;8;8;2;2;1;3;1;1;3;3;3;4;2;1;1;1;4;5;1;4;8;5;1;8;1;1;5;5;2;1;1;5;4;1;5;5;1;1;1;1;5;1;2;3;2;1;3;2;8;3;3;8;1;1;8;2;3;2;5;1;3;2;9;2;4;4;4;3;3;4;3;3;3;3;3;5;0;0;5;0;10;3;9;0;5;5;3;3;1;2;2;4;8;3;3;8;8;8;8;8;8;8;5;5;8;8;3;3;3;8;3;5;5;8;8;2;5;1;5;1;5;8;8;8;2;4;5;8;3;2;;2;;2;8;1;1;1;2;1;5;1;7;2;2;2;2;3;1;4;;;;;5;;1;97;2;36;2;4;5;4;2;1;0;0;0;2880;5;1;6;1;100;100;10;;;;;;;;;;;1;65;6;;;;1;;;550;650;;;8139;0,8139;1,10529;5;0,93461
12516;2002;1;30;4;2860;61;100;;;;3;0;0;0;1;0;0;2;1;3;3;6;;;1;3;;1;1;8;6;3;6;0;5;3;4;7;7;18;7;10;5;4;18;1;1;2;;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;3;3;3;3;3;3;2;4;1;2;3;3;3;2;2;2;2;3;8;2;2;2;8;3;3;8;2;2;2;2;1;4;8;2;1;2;1;2;2;2;3;4;5;4;3;4;4;2;4;2;3;3;4;1;4;3;5;3;4;5;5;2;3;1;2;2;5;2;5;5;4;1;2;3;1;3;3;3;3;5;4;3;2;3;4;3;2;2;2;1;1;2;2;1;1;2;4;2;3;2;2;2;3;2;2;2;2;2;2;4;6;1;10;5;9;1;4;4;2;5;1;3;1;5;4;4;4;2;4;1;3;2;4;3;3;3;2;4;2;3;2;5;3;4;4;3;4;1;3;2;5;3;4;4;4;2;1;3;3;1;4;2;;2;;2;1;2;2;1;2;1;1;1;1;2;2;2;2;3;5;4;;;;;3;2;2;97;1;46;2;7;11;4;2;1;0;0;0;2860;3;3;6;1;100;100;1;1;1;;83222;6020;6020;;;;1;1;55;5;134;8;5;1;8322;;100;;;;8210;0,821;1,05558;5;0,862296
12516;2002;3;7;2;2860;61;582;60;;;2;1;0;0;0;0;0;2;10;2;3;100;8;;10;2;;10;3;4;4;5;3;1;4;5;3;8;7;2;7;1;3;4;2;2;;;7;3;2;1;2;1;2;1;3;1;1;1;8;2;2;2;1;2;1;1;1;2;2;2;2;2;2;4;5;4;2;4;2;1;4;4;3;1;3;8;8;1;2;8;3;3;2;8;2;2;8;8;2;2;2;3;2;2;8;8;1;1;1;2;2;1;1;5;4;2;5;1;1;5;5;1;1;1;3;2;5;1;1;1;1;5;5;5;5;3;4;5;3;3;5;1;5;1;2;1;1;3;;3;3;4;4;5;5;5;1;4;5;5;4;3;1;3;4;2;1;1;1;2;4;2;2;8;2;2;2;1;1;1;3;7;5;5;6;3;10;7;7;1;3;3;2;3;1;2;1;5;3;4;4;8;8;8;8;8;8;3;5;5;3;5;1;3;2;5;2;5;5;2;5;1;2;2;5;2;4;4;5;3;2;3;5;3;4;1;2;2;;2;3;3;1;1;3;1;7;1;7;2;1;1;1;3;2;4;;;;;10;;8;;1;63;2;13;15;3;2;0;0;1;0;2860;5;4;5;1;2280;2280;5;1;1;;21440;9800;9800;;;;10;1;38;3;132;3;2;4;2144;;562;20;;;8769;0,8769;0,88424;5;0,755213
12516;2002;1;3;5;2860;61;200;;;;4;0;1;0;0;0;0;1;8;3;2;19;;;8;2;;8;8;3;3;8;1;7;6;10;0;4;3;8;1;5;5;10;0;1;7;1;;1;2;2;2;3;2;2;2;2;2;2;2;2;2;3;1;2;1;1;1;1;2;3;4;4;4;4;5;4;4;4;3;4;4;2;1;2;3;3;2;1;3;2;2;1;1;2;1;1;2;1;2;1;2;4;8;3;4;4;1;1;2;2;2;2;1;5;4;4;3;4;1;2;8;2;2;4;1;2;3;1;1;3;3;5;5;5;3;2;2;5;1;2;3;4;2;1;2;3;2;1;1;2;2;2;4;4;4;2;2;1;5;5;4;2;2;1;3;3;1;1;1;3;1;1;1;2;2;3;2;1;1;1;3;10;4;3;10;1;8;6;10;0;3;4;1;5;1;4;1;5;2;4;4;1;5;2;4;1;5;1;4;4;2;5;1;4;2;5;2;4;5;2;4;1;3;2;5;2;4;3;5;2;1;2;5;1;5;2;;2;;1;1;1;1;1;2;1;7;1;7;2;2;1;2;3;5;1;5;;2;7;7;;2;7;1;30;1;13;13;3;1;1;0;0;0;2860;4;4;5;3;;;10;;;;;;;;;;;1;71;7;;;;;;;200;;;;6453;0,6453;0,9075;5;0,579763
12516;2002;3;10;2;2860;61;200;900;;;3;0;1;1;1;0;0;2;8;3;2;11;3;;8;3;;8;8;3;4;7;1;1;5;9;3;1;4;6;4;1;5;10;0;2;;;7;2;2;2;2;1;2;3;2;2;1;1;2;2;2;3;3;3;1;3;2;1;2;3;3;4;4;3;5;3;1;4;3;4;4;1;4;3;1;3;2;2;2;2;3;1;1;2;2;1;2;3;2;1;2;3;2;2;3;4;1;1;2;2;2;3;1;5;5;1;5;2;2;3;2;1;2;4;1;1;5;1;1;1;1;5;5;5;5;1;5;2;1;5;5;5;4;5;5;1;2;2;1;4;8;2;2;1;1;5;1;2;5;5;5;1;1;1;2;2;1;1;1;2;1;1;1;2;2;2;3;1;1;2;3;7;4;4;6;3;10;6;6;0;3;3;2;4;1;3;2;5;2;4;4;2;5;4;4;2;5;2;4;4;2;4;1;2;3;5;3;5;5;1;5;1;1;1;5;1;5;5;5;3;1;2;5;1;5;2;;2;;1;1;2;2;1;2;1;7;1;7;2;2;2;1;4;2;1;6;;3;3;10;;4;2;1;69;2;12;16;3;2;1;0;0;0;2860;5;4;3;3;;;5;1;1;;12330;9800;9800;;;;8;1;32;3;131;2;2;;1233;;200;800;;;8769;0,8769;0,9075;5;0,787842
12516;2002;1;20;5;2800;61;571;;;;4;0;1;0;0;0;0;1;6;3;1;67;;;7;4;8;6;6;4;1;4;4;10;0;8;0;1;0;8;5;8;18;8;0;3;;;5;3;2;2;8;2;2;2;8;2;8;2;2;8;8;8;2;1;1;2;2;2;2;4;3;3;2;3;3;4;3;4;3;5;3;1;4;1;3;8;3;2;1;2;2;8;1;2;1;1;1;2;3;2;2;1;1;1;1;2;1;2;1;1;1;3;3;1;5;2;1;1;1;1;1;1;1;5;3;2;5;5;2;1;1;2;4;5;1;5;4;5;5;3;3;8;1;1;3;1;1;1;1;1;1;4;4;1;1;1;2;1;2;4;3;4;4;4;1;3;3;2;1;2;3;3;3;3;2;3;4;4;1;1;4;5;3;3;3;3;8;3;5;18;4;4;2;3;1;3;1;3;1;4;4;3;3;1;8;2;2;2;1;1;2;3;3;8;3;4;5;5;5;4;4;1;3;1;4;1;5;5;3;3;3;3;4;4;3;2;;2;;2;2;2;1;1;8;2;;1;5;2;2;2;2;2;1;4;;;;;1;1;1;1;1;28;4;2;2;1;1;1;0;0;0;2800;3;1;6;2;;;10;;;;;;;;;;;1;73;7;;;;;;;540;;;;6453;0,6453;1,10529;5;0,741004
12516;2002;1;14;3;2880;8;572;720;910;530;3;0;1;1;1;0;0;1;8;3;1;10;;;8;1;;8;8;5;5;6;5;7;4;10;2;6;7;8;4;7;5;9;2;1;7;1;;1;2;3;2;1;2;3;2;2;3;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;4;4;4;2;3;3;4;3;1;4;3;3;3;3;2;2;2;3;2;2;2;1;1;1;3;2;2;1;2;3;2;3;3;1;1;1;2;1;3;1;4;5;4;1;3;2;1;2;1;2;4;1;1;5;1;1;1;2;5;4;5;5;1;2;3;2;2;4;3;3;2;4;1;4;1;1;4;1;2;4;1;2;4;1;4;4;4;3;1;2;1;3;2;1;1;1;2;2;2;3;2;1;2;3;1;2;2;1;10;5;6;8;3;7;6;10;1;3;3;2;4;1;3;2;5;2;4;4;2;4;1;3;2;5;2;4;3;2;5;3;4;3;5;3;5;5;1;5;1;3;2;5;2;5;5;5;2;1;3;5;1;5;1;1;2;;1;1;1;2;1;2;1;7;1;7;1;2;1;1;3;3;1;6;;4;7;6;;4;7;2;60;2;12;14;1;3;0;0;0;1;2880;4;3;2;1;2010;2010;5;1;1;;12310;4540;4540;;;;8;1;41;4;131;2;2;3;1231;;550;620;810;650;8179;0,8179;0,9075;5;0,734834
12516;2002;1;12;3;2880;61;530;720;700;;3;1;0;0;0;0;0;3;8;3;3;38;6;;8;2;;6;6;3;18;4;4;7;3;8;4;1;1;6;6;8;3;7;3;2;;;5;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;2;2;1;1;5;2;3;3;3;3;3;2;3;3;3;4;1;3;2;3;3;3;2;2;2;2;2;1;2;2;1;2;3;1;2;1;3;2;3;3;3;2;1;1;2;1;3;3;3;3;4;2;3;3;2;3;2;3;4;3;3;4;4;3;2;2;3;3;3;3;4;3;3;4;3;3;3;3;3;2;2;3;3;1;2;2;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;4;2;2;1;4;3;3;3;3;3;2;2;3;3;3;4;18;18;18;5;18;18;4;18;3;3;3;3;1;4;2;3;2;8;8;8;8;8;8;8;8;3;3;3;3;3;3;3;3;3;3;4;4;8;4;2;8;8;8;2;4;4;8;8;2;8;8;8;1;2;;2;;2;2;3;3;8;2;1;5;1;5;2;2;2;2;3;1;1;2;2;1;1;2;1;2;1;2;56;5;3;3;1;1;1;0;0;0;2880;3;2;2;4;;;10;;;;;;;;;;;1;45;4;;;;;;;650;620;600;;8179;0,8179;0,9075;5;0,734834
12516;2002;1;6;5;2880;61;571;720;;;1;1;0;0;0;0;0;2;1;3;1;50;;;1;2;;1;1;10;8;5;8;0;1;2;7;10;9;5;9;0;2;1;6;1;1;1;;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;3;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;2;2;1;2;2;1;3;2;2;2;1;2;1;1;5;1;1;1;5;2;1;1;2;1;1;5;1;5;1;1;4;1;1;1;2;1;1;1;1;1;1;3;5;5;3;1;1;1;1;1;1;2;5;1;1;4;1;3;4;4;4;2;1;1;1;1;1;2;3;1;1;2;1;4;4;1;3;3;2;3;2;2;5;5;5;4;8;4;9;8;10;4;3;3;4;3;1;3;2;3;3;3;3;1;3;1;2;1;3;3;5;5;1;5;1;4;1;4;5;1;1;3;1;3;3;5;1;1;5;5;5;5;1;5;5;3;5;2;;2;;2;1;1;1;1;2;1;1;1;1;2;2;2;1;4;3;5;;;;;;;;;1;24;2;1;3;1;2;1;0;0;0;2880;3;1;6;1;100;100;1;1;1;;99910;1590;1590;;;;1;1;77;7;32;;6;1;9991;;540;620;;;6453;0,6453;1,05558;5;0,677759
12516;2002;1;19;4;2600;63;572;60;;;2;0;1;1;1;0;0;1;1;3;1;35;;;1;1;;1;1;8;5;3;7;1;3;5;7;8;8;3;7;0;5;8;7;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;3;3;3;2;2;2;2;2;2;2;2;3;3;2;8;1;3;2;2;3;8;2;2;2;8;1;1;1;2;2;2;5;4;4;5;5;1;5;2;3;3;5;4;2;3;3;3;3;3;5;2;3;3;3;1;3;3;5;5;2;2;3;3;1;3;4;5;1;5;2;1;2;4;1;3;3;3;3;3;3;3;3;2;2;2;1;2;4;1;3;3;1;1;2;3;5;5;5;5;8;2;9;4;7;1;3;8;2;3;1;3;1;3;3;3;3;1;3;1;2;1;3;2;3;3;2;4;1;3;2;4;3;4;1;1;5;1;4;1;5;5;4;4;4;3;3;3;5;1;3;2;;1;1;1;2;1;1;1;2;1;1;1;1;2;1;1;2;3;2;1;5;;1;7;10;;1;7;2;46;2;8;16;3;2;1;0;0;0;2600;3;3;3;1;400;400;5;2;1;;33301;8534;853140;;;;1;1;55;5;133;2;2;2;3330;;550;20;;;7906;0,7906;1,05558;5;0,830367
12516;2002;1;19;3;2600;63;999;;;;8;1;0;0;0;0;0;2;91;;;;;;90;;3;90;91;5;19;18;19;18;18;18;18;18;18;18;18;18;18;18;18;2;;;18;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;1;1;8;1;1;1;1;1;2;3;3;5;3;3;3;3;3;3;4;3;3;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;2;2;2;2;2;3;3;3;3;3;3;3;8;8;8;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;4;2;;2;;2;2;1;1;1;2;2;;2;;2;2;2;3;8;1;1;4;1;4;7;10;;1;7;2;58;2;8;16;3;2;0;0;1;0;2600;3;4;2;4;;;5;1;1;;12311;7490;7490;;;;18;1;43;4;131;2;2;;1231;;;;;;8179;0,8179;1;5;0,8179
12516;2002;1;20;4;2600;63;530;720;531;;3;0;1;1;1;0;0;3;1;3;3;41;6;;1;1;;1;1;8;5;8;3;3;2;9;4;2;1;5;2;3;2;2;3;2;;;18;3;2;1;1;1;1;8;8;1;1;8;8;8;1;8;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;4;4;4;3;1;4;2;3;2;2;2;2;3;3;3;3;2;2;2;2;3;2;2;1;4;4;2;4;4;2;2;2;2;2;2;1;1;3;3;1;3;1;1;1;1;4;1;1;1;1;1;4;1;1;3;3;3;3;3;3;3;1;1;4;5;3;3;3;3;1;2;1;1;4;3;3;4;3;3;3;2;4;2;2;1;2;3;1;2;3;2;2;2;2;2;4;2;2;3;2;2;2;2;1;5;5;5;5;5;8;5;6;5;3;3;3;3;1;3;2;3;3;2;2;2;2;1;3;3;3;4;2;2;2;2;2;2;2;2;2;1;3;3;3;3;3;3;3;5;4;4;4;4;4;4;4;4;4;2;;2;;2;1;1;1;1;1;1;1;2;;2;2;2;1;4;2;1;1;1;1;1;1;1;1;1;1;49;2;8;13;3;2;0;0;0;1;2600;3;1;2;1;100;100;2;1;1;;93130;4520;4520;;;;1;1;52;5;135;8;5;1;9313;;650;620;651;;8210;0,821;1,05558;5;0,862296
12516;2002;3;14;5;2620;1;530;720;620;760;3;0;0;1;1;0;0;2;1;2;3;41;6;;5;1;1;1;1;3;6;2;5;5;2;3;1;3;6;3;3;5;2;3;4;1;1;2;;3;2;1;1;1;2;1;3;2;1;3;3;2;3;2;2;2;1;2;2;1;1;2;3;2;2;3;3;5;1;3;1;4;3;4;3;8;3;2;3;3;1;2;3;2;1;2;8;8;2;3;1;8;1;2;2;1;3;4;1;2;2;2;2;3;1;5;8;4;5;5;4;4;3;1;2;5;8;5;5;4;2;1;8;5;5;2;5;1;3;2;1;3;4;5;3;1;2;1;2;1;1;2;4;3;2;3;1;1;4;3;2;2;2;4;2;1;1;3;4;1;1;2;4;3;4;3;3;4;2;2;2;2;3;4;3;18;9;2;7;18;6;1;3;3;2;5;1;4;2;5;2;4;3;1;5;4;5;2;5;3;4;4;2;2;3;4;2;5;4;4;8;1;4;1;5;2;5;2;5;5;5;3;1;3;4;1;3;2;;2;;2;1;3;4;1;2;1;5;1;5;1;1;1;3;2;3;1;1;1;2;1;10;;1;97;1;42;3;9;11;4;2;1;0;0;0;2620;5;2;1;1;2010;2010;5;1;8;;;;;34190;9800;9800;1;1;59;5;;;;3;;3419;650;620;622;680;6415;0,6415;1,05558;5;0,673767
12516;2002;1;16;2;2650;103;572;;;;3;0;1;1;1;0;0;1;2;3;1;55;1;;1;2;1;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;2;2;;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;4;2;8;8;2;1;1;1;1;1;3;3;3;3;3;3;2;5;5;1;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;4;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;2;2;;1;2;1;1;2;2;1;2;1;2;1;2;1;2;3;1;1;6;;4;1;10;;8;97;2;75;2;7;11;1;2;0;1;0;0;2650;4;4;2;1;180;180;4;2;1;;41901;7510;7510;;;;2;1;26;2;133;5;3;1;4190;;550;;;;9234;0,9234;0,9395;5;0,905043
12516;2002;1;16;3;2650;103;571;;;;4;0;1;0;0;0;0;3;1;2;3;101;;;1;2;;1;5;4;3;2;4;9;0;0;1;2;2;1;3;1;1;1;1;2;;;18;3;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;2;3;3;3;3;3;3;3;3;3;3;3;3;1;2;3;2;8;8;8;8;8;8;8;8;8;8;8;8;2;2;1;4;8;8;8;8;8;1;1;1;1;1;3;3;3;3;3;3;3;3;3;4;4;3;3;4;4;4;4;4;3;3;5;5;3;3;3;3;3;3;3;5;5;3;3;3;4;3;8;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;3;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;;2;;2;2;2;2;2;2;2;;2;;2;2;2;2;3;1;1;2;1;1;97;1;2;1;97;1;61;1;10;10;1;1;1;0;0;0;2650;4;3;2;1;230;230;3;1;1;;31140;3100;3100;;;;15;1;40;4;133;4;3;1;3114;;540;;;;7738;0,7738;1,05558;5;0,812722
12516;2002;1;13;2;2650;103;530;720;;;4;0;0;0;0;1;0;3;1;3;2;55;;;90;;8;90;90;5;5;0;4;4;18;18;18;8;18;18;18;18;18;18;18;1;1;2;;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;2;2;8;1;2;1;1;1;1;1;3;3;3;3;3;3;3;2;4;1;4;4;1;1;1;1;8;5;8;8;8;5;2;1;5;5;2;3;3;2;3;1;1;3;5;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;4;3;2;2;2;3;4;4;4;4;4;4;3;3;3;3;5;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;;2;;2;3;1;1;1;2;1;1;2;;2;2;2;2;3;1;1;1;2;1;4;3;1;1;4;2;75;3;7;13;1;2;0;1;1;0;2650;4;3;6;4;;;1;1;1;;93300;2870;2870;;;;1;1;26;2;135;8;5;;9330;;650;620;;;9234;0,9234;1,05558;5;0,969847
12516;2002;1;13;2;2650;103;630;;;;4;0;1;1;1;0;0;2;1;3;2;24;;;1;1;;1;1;10;8;5;5;0;0;3;2;9;6;4;5;1;1;7;2;1;1;1;;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;3;3;2;2;2;2;2;2;2;2;2;2;1;4;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1;2;2;3;3;2;2;2;1;1;1;1;2;1;1;2;3;5;4;4;4;2;2;2;4;2;4;4;5;1;5;3;5;4;3;4;5;1;1;2;4;1;2;1;5;1;2;2;1;3;3;3;3;3;2;4;2;4;3;3;1;2;2;2;2;2;2;2;1;4;4;4;4;3;3;3;3;3;3;3;1;5;5;4;3;8;0;2;3;9;3;3;2;4;1;2;2;5;3;4;4;2;5;2;2;2;2;4;4;4;2;5;2;2;2;5;4;3;3;2;5;1;2;2;5;4;5;5;5;2;1;5;5;1;4;1;1;2;;1;1;1;1;1;2;1;1;1;1;2;2;2;2;4;1;1;3;2;1;1;1;2;2;1;1;65;2;7;12;1;2;0;1;1;0;2650;4;2;6;1;100;100;2;1;1;;83242;6020;6020;;;;1;1;36;3;134;8;5;1;8324;;614;;;;8769;0,8769;1,05558;5;0,921008
